,id,title,canonical title,imdbIndex,kind,year,rating,mpaa,votes,runtimes,color info,genres,languages,plot,countries,director,writer,cast,certificates,Action,Adventure,Adult,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Talk-Show,News,Game-Show,Reality-TV,History,Sport
292,tt2180405,Aja,Aja,null,movie,1988,7.8,null,9,null,[u'Color'],[u'Adult'],[u'English'],null,[u'USA'],null,null,"['Aja', 'Tom Byron', 'Trinity Loren', 'Dana Lynn', 'Tony Montana', 'Bobbie Sox', 'Marc Wallice', 'Barry Wood']",null,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,tt2282985,Smurf Racer,Smurf Racer,null,video game,2001,7.4,null,8,null,[u'Color'],[u'Family'],null,null,[u'Canada'],null,['Peyo'],"['Jesse Lachapelle', 'Topher Malone', 'John Martin', 'Lucas E. Player', 'Gary Sanderson', 'Holly Stanitz', 'Lisa Young']",null,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,tt2931140,Episode #4.2,Episode #4.2,null,episode,2006,null,null,null,null,null,[u'Reality-TV'],null,[u'Participants: Lene and S\xf8ren from Amager.'],null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
295,tt3029910,Beyond the Caribbean,Beyond the Caribbean,null,movie,1936,null,null,null,"[u'51', u'USA:66']",[u'Black and White'],"[u'Action', u'Adventure', u'Drama', u'Fantasy']",[u'English'],"[u'Andre Roosevelt, a cousin to US President Theodore Roosevelt, could afford to trot the globe filming safari and hunting expeditions, and footage from his travels and exploration was combined with some crudely-staged shots,in Hollywood, of him rescuing a ship captain---his sailing-ship captain E. Erskine Loch---and a woman from a cultish native tribe. Andre and Captain Benson (Erskine Loch) go into a Caribbean jungle with Rita de le Vega, whose dad was an explorer who lost his life among the savage Penitentes tribe, but left behind information concerning a treasure. They encounter the tribe who put on a voodoo ceremony by hanging a tribesman on a cross as a sacrifice under the supervision of the voodoo witch doctor. Using underwater diving equipment, Andre & Company find the lost pirate treasure in a stone idol, and head for their yacht with the savages in hot pursuit. Originally released in 1936, under the copyright title of ""Beyond the Caribbean,"" and re-released in 1938, in a shortened 51-minute version, called ""Man Hunters of the Caribbean.""']",[u'USA'],"['Andre Roosevelt', 'Ewing Scott']","['Monroe Shaff', 'J. Hoffman', 'Paul Franklin', 'Ethel La Blanche']","['Andre Roosevelt', 'E. Erskine Loch', 'Carol Jeffries']",null,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,tt3467900,Evoke: Brittney Skye,Evoke: Brittney Skye,null,video movie,2005,null,null,null,[u'113'],[u'Color'],[u'Adult'],[u'English'],null,[u'USA'],['Michael Ninn'],null,"['Marco Banderas', 'Franco Del Torro', 'Tyler Durden', 'Dillan Lauren', 'Amy Ried', 'Mario Rossi', 'Brittney Skye', 'Terry Summers', 'Talon']",null,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,tt3709442,Cutie Pie,Cutie Pie,null,episode,1951,null,null,null,null,null,[u'Drama'],null,null,null,['Richard Irving'],['William Wolff'],"['Ross Ford', 'Peter Mamakos', 'Carole Mathews']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,tt3716308,Episode dated 5 December 2005,Episode dated 5 December 2005,null,episode,2005,6.2,null,5,null,null,"[u'Comedy', u'Music', u'Talk-Show']",null,null,null,null,null,null,null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
299,tt3889652,Roman de gare,Roman de gare,null,movie,2007,7.2,Rated R for brief language and sexual references,2129,[u'103'],[u'Color'],[u'Drama'],[u'French'],"[u'The successful novelist Judith Ralitzer is interrogated in the police station about the disappearance of her ghost-writer. A serial-killer escapes from a prison in Paris. A missing school teacher leaves his wife and children. In the road, the annoying and stressed hairdresser Hughette is left in a gas station by her fianc\xe9 Paul while driving to the poor farm of her family in the country. A mysterious man offers a ride to her and she invites him to assume the identity of Paul during 24 hours to not disappoint her mother. Who might be the unknown man and what is real and what is fiction?', u'A popular novelist researches unlikely sources to find characters for her next bestseller.']",[u'France'],['Claude Lelouch'],"['Claude Lelouch', 'Pierre Uytterhoeven', 'Claude Lelouch']",null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,tt3985516,Unconfirmed Reports,Unconfirmed Reports,null,episode,2008,8.2,null,1416,[u'58'],[u'Color'],"[u'Crime', u'Drama', u'Thriller']",[u'English'],"[u'The Sun breaks a major story linking Council President Campbell with drug dealer Ricardo ""Fatface Rick"" Hendrix in a suspicious real estate deal. With the closure of the MCU, McNulty and Greggs return to homicide, Sydnor and Freamon are transferred to the impending grand jury investigation of Clay Davis, and Dozerman is moved to tactical. Meanwhile, unbeknownst to the police, Herc has taken a job as a private investigator for Maurice Levy, and is using his inside contacts to feed Levy information. The closure of the MCU emboldens Marlo, who orders several murders and attempts to subvert Prop Joe and contact Vondas directly. However, in doing so, he runs into an unexpected face from the past. At The Sun, when Haynes pitches a series of articles examining the social ills of the poor in Baltimore, he is overruled by Executive Editor James Whiting, III, who wants to focus the series on the schooling system instead, placing ambitious young reporter Scott Templeton in charge. However, Haynes soon becomes suspicious of Templeton\'s integrity when details of a story he turns in don\'t ring true. Elsewhere, Waylon tries to convince Bubbles he must deal with his feelings of guilt about Sherrod, Chris continues to mentor Michael, and as McNulty becomes increasingly frustrated with the underfunded homicide unit, he makes a seemingly insane decision.', u""Although he tells Sydnor the Davis investigation could be a 'career case,' Freamon keeps a wary eye out for Marlo, who takes care of some unfinished business and strikes a business deal with Barksdale.""]",[u'USA'],['Ernest R. Dickerson'],"['David Simon', 'William F. Zorzi', 'David Simon', 'William F. Zorzi']","['Dominic West', 'Reg E. Cathey', 'John Doman', 'Aidan Gillen', 'Clark Johnson', 'Deirdre Lovejoy', 'Tom McCarthy', 'Clarke Peters', 'Wendell Pierce', 'Lance Reddick', 'Andre Royo', 'Sonja Sohn', 'Seth Gilliam', 'Domenick Lombardozzi', 'Michael Kenneth Williams', 'Gbenga Akinnagbe', 'Jamie Hector', 'Neal Huff', 'Jermaine Crawford', 'Corey Parker Robinson', 'Tristan Mack Wilds', 'Michael Kostroff', 'Michelle Paress', 'Isiah Whitlock Jr.', 'Frankie Faison', 'Wood Harris', 'Steve Earle', 'Felicia Pearson', 'Delaney Williams', 'Chris Ashworth', 'Genevieve Hudson-Price', 'John West Jr.', 'Frederick Strother', 'Benay Berger', 'Doug Olear', 'Joe Urla', 'David Costabile', 'Sam Freed', 'Donald Neal', 'Bobby J. Brown', 'Anthony Mangano', 'Kristie Dale Sanders', 'Gregory L. Williams', 'Bruce Kirkpatrick', 'Thomas J. McCarthy', 'Kara Lee Duncan', 'Todd Scofield', 'Darrell Britt-Gibson', 'Kwame Patterson', 'Scott Shane', 'Suzanne Wooton', 'Willa Bickham', 'Dan Manning', 'Kate Revelle', 'Kelley Slagle', 'Brendan Walsh', 'Erica Chamblee', 'Lee E. Cox', 'Rachel Lynn Dinenna', 'Frank McPartland', 'Andrew Roth', 'Tasha Rudolph', 'Andrew Cruttenden', 'Ayoka Dorsey', 'Tyson Hall', 'Adrienne Meisel', 'Patricia Penn', 'Steve Zettler', 'Louis Stancil', 'Tex Allen', 'Nora Bauer', 'Anthony Bosco', 'Curt Boushel', 'Dave Ehrman', 'Art Hall', 'Elizabeth Mary Nolan', 'Jennifer Rouse', 'Kevyn Settle', 'Michael James Shaw', 'Patrick Michael Strange', 'Lace Williams']",null,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301,tt4160734,Ramuntcho,Ramuntcho,null,movie,1938,5.8,null,6,[u'89'],[u'Black and White'],[u'Drama'],[u'French'],"[u""Ramuntcho is a young man who has fallen in with a gang of smugglers, led by Itchoua, who carry their contraband across the border into Spain. He is in love with Gracieuse whose mother, Dolor\xe8s, bitterly dislikes Ramuntcho because he was born an illegitimate child. His smuggling activities force him to join the army and he is sent to Saigon and, because of her mother's desire to marry her off to someone else, Gracieuse joins a convent.""]",[u'France'],null,null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,tt4421264,Triangles and Tribulations,Triangles and Tribulations,null,video movie,2001,4.6,null,9,[u'USA:88'],[u'Color'],"[u'Music', u'Comedy']",[u'English'],"[u'Mockumentary in which Gary Zee profiles Ken Jenkins, a lunchbox-collecting history professor whose dream is to be a professional triangle player, and fears his shot was taken from him by Ashley Burke, who is now the mayor.']",[u'USA'],['Amine Bitar'],"['Amine Bitar', 'Mat Baker', 'Amine Bitar', 'Ken Jones', 'Gary Zeidenstein']","['Ken Jones', 'Christine Jones', 'Kyley Jones', 'Haley Jones', 'John Long', 'Diane Long', 'Mat Baker', 'Carole Schulenberg', 'Michael Stevens', 'Henry Konstantinov', 'Terry Carter', 'Julie Myers', 'Yvonne Wuellner', 'Daniel Cooley', 'Ron Ellis', 'Lixie', 'Tim Juengel', 'Mike Maney', ""Joseph 'Puck' McNay"", 'Steve Lay', 'Dave Roesch', 'Mike Roesch', 'Janine Day', 'Jerry M. Farley Jr.', 'Scott Carter', 'Mike Murdock', 'Mike Nutini', 'Elizabeth Smith', 'Bethany Jackson', 'Mikey', 'Larry Bomhaus', 'Melissa Riezler', 'Jeff Jones', 'David Kleier', 'Douglas Lorenz', 'Don Bode', 'Philip Juengel', 'Carolyn Juengel', 'M. Patrick Deavy', 'David Scott Morgan', 'Branan Whitehead', 'Matt Klasmeir', 'Christopher Walters', 'Erin Everson', 'James Keller', 'Amy Mullet', 'Amy Nahrup', 'Shelly Coffey', 'Amy Mills', 'Renee Hughes', 'Rick Cronau', 'Jason M. Miller', 'Karen Rice', 'Christine M. Young', 'Butch Casedy', 'Heather Reiburn', 'John Haysbert', 'Jacqueline H. Jones', 'Donald S. Jones', 'Thomas P. Muller', 'Brent Pruetz', 'Charles G. Meyer', 'Gary Zeidenstein', 'Dog', 'Eric Ernst', 'George Alexander', 'Kelsey Thompson', 'Grant Hodkinson', 'Amy Zeiderstein', 'Chris Dunnett', 'Samuel J. Zachary', 'John Sullivan', 'Missy McKnight']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,tt4565668,The Candy Store Robberies,"Candy Store Robberies, The",null,episode,1967,7.7,null,49,[u'30'],[u'Color'],"[u'Crime', u'Drama', u'Mystery']",[u'English'],"[u""In the span of two weeks someone has robbed at gunpoint ten branches of the city's largest candy store chain--Rachelles. The suspect is described as an older man thin and gaunt. He's never held up the same store twice so Friday organizes two man teams to stakeout the remaining five stores. Just when they think they've figured out his MO he hits the same store twice.""]",null,['Jack Webb'],"['Robert C. Dennis', 'Jack Webb']","['Jack Webb', 'Harry Morgan', 'Merry Anders', 'Art Gilmore', 'Virginia Gregg', 'Austin Green', 'David Bond', 'Don Stewart', 'Alfred Shelly', 'John McCann', 'Daniel Currie', 'Vince Howard', 'George Fenneman', 'John Stephenson']",null,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
304,tt4809684,Episode #1.12,Episode #1.12,null,episode,2003,null,null,null,null,null,[u'Comedy'],null,null,null,['Bradley J. Howard'],"['Robin Boyes', 'Rob Caldwell', 'Adam Couper', 'Simon Dodd', 'Sean Dooley', 'Louise Fox', 'Andrew Hansen', 'Matthew Hardy', 'Tim Harris', 'Jason Marion', 'Ray Matsen', 'Gary McCaffrie', 'Guy Rundle', 'Michael Veitch', 'Michael Ward', 'Anthony Watt']","['Katrina Retallick', 'Paul McCarthy', 'Mandy McElhinney', 'Genevieve Morris', 'Gabriel Andrews', 'Ben Oxenbould', 'Jim Russell', 'Emily Taheny', 'Matt Tilley', 'Nicholas Coghlan']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,tt4887370,Episode #2.35,Episode #2.35,null,episode,1990,null,null,null,[u'5::(approx.)'],[u'Color'],"[u'Short', u'Game-Show']",[u'English'],null,[u'UK'],null,null,"['Richard Whiteley', 'Carol Vorderman', 'Della Thompson']",null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
306,tt5010982,Beauties in Distress,Beauties in Distress,null,movie,1918,null,null,null,null,[u'Black and White'],"[u'Comedy', u'Short']",null,null,[u'USA'],['Charley Chase'],['Billy West'],"['Billy West', 'Oliver Hardy']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307,tt5111906,A Child Betrayed: The Calvin Mire Story,"Child Betrayed: The Calvin Mire Story, A",null,episode,1994,7.6,null,38,null,[u'Color'],"[u'Drama', u'Family', u'Sport']",[u'English'],[u'A young boy has been sexually abused by a priest and never told anybody about what happened.'],[u'USA'],null,['Bruce Harmon'],"['Blake Bashoff', 'Craig Wasson', 'Brian Reiser', 'Evan Greenberg', 'Lizbeth MacKay', 'Jason Fischer']",null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,tt5143834,Le rideau rouge,"rideau rouge, Le",null,movie,1952,6.3,null,20,[u'84'],[u'Black and White'],[u'Drama'],[u'French'],null,[u'France'],null,null,null,null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,tt5592228,null,null,null,episode,1981,null,null,null,null,null,[u'Music'],null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,tt5756052,Episode #1.8,Episode #1.8,null,episode,2001,null,null,null,null,null,[u'Comedy'],null,null,null,null,null,null,null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,tt5788108,Jazmin,Jazmin,null,movie,1940,null,null,null,null,[u'Black and White'],null,null,null,[u'Philippines'],['Don Dano'],null,"['Rosa Aguirre', 'Miguel Anzures', 'Flor De Jasmin', 'Engracio Ibarra']",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
312,tt5864238,Episode #4.5,Episode #4.5,null,episode,1958,null,null,null,null,[u'Color'],[u'Comedy'],[u'English'],null,null,null,"['Stan Burns', 'Don Hinkley', 'Mike Marmer', 'Frank Peppiatt', 'Herbert Sargent']","['Steve Allen', 'Lloyd Bridges', 'Larry Daniels', 'Skitch Henderson', 'Judy Holliday', 'Rocky Marciano', 'Gene Rayburn', 'Carole Simpson', 'Nancy Walker']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,tt5898218,Vermist,Vermist,null,episode,1990,null,null,null,[u'Netherlands:26'],[u'Color'],[u'Drama'],[u'Dutch'],null,[u'Netherlands'],['Michael E. Briant'],"['Michael Russell', 'Bert Van Der Veer', 'Joop van den Ende', 'Carla van Splunteren']","['Kitty Courbois', 'Michiel Kerbosch', 'Marijke Veugelers', 'Hidde Maas', 'Manouk van der Meulen', 'Wilfred Klaver', 'Mary-Lou van Steenis', 'Adrienne Kleiweg', 'Hymke de Vries', 'Lies de Wind', 'Wilbert Gieske', 'Jan Willem Sterneberg', 'Steven de Jong', 'Filip Bolluyt', 'Marthe van der Noordaa', 'Willem Drieling']",null,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,tt5954088,Y2K Millennium Mania,Y2K Millennium Mania,null,episode,1999,null,null,null,null,null,[u'Talk-Show'],null,null,null,"['Stu Smith', 'Aaron Matthew Kaiser']",['Aaron Matthew Kaiser'],"['Mark Jagger', 'Aaron Matthew Kaiser']",null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
315,tt6067908,Uno y medio contra el mundo,"y medio contra el mundo, Uno",null,movie,1973,6.4,null,17,[u'85'],[u'Color::(Eastmancolor)'],"[u'Comedy', u'Drama', u'Romance']",[u'Spanish'],null,[u'Mexico'],null,null,null,null,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
316,tt6133034,Justocoeur,Justocoeur,null,movie,1980,null,null,null,[u'94'],[u'Color'],null,[u'French'],null,[u'Canada'],['Mary Stephen'],['Mary Stephen'],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
317,tt6142074,Alien Abduction: Incident in Lake County,Alien Abduction: Incident in Lake County,null,tv movie,1998,6.4,null,2752,[u'USA:93'],[u'Color'],"[u'Drama', u'Horror', u'Sci-Fi']",[u'English'],"[u'After a mysterious blackout, a son goes out to investigate and captures footage of actual aliens. When the aliens follow him and his brothers back to their home, all hell breaks loose.']",[u'USA'],['Dean Alioto'],"['Dean Alioto', 'Paul Chitlik']","['Benz Antoine', 'Kristian Ayre', 'Gillian Barber', 'Michael Buie', 'Emmanuelle Chriqui', 'Marya Delver', 'Katlyn Ducharme', 'Ingrid Kavelaars', 'Aaron Pearl', 'Dean Alioto', 'Bart Anderson', 'Gary Hetherington', 'Gareth Moses', 'Suzanne Ristic', 'Jim Smith', 'Oliver Tan', 'Shahai Khademi', 'Myles Wolf', 'Zbyszek Kazak', 'Janine Sikora', 'Anthony Beninati', 'Rick Cramer', 'Andy Geller', 'Amanda Harvey', 'Douglas Jackson', 'David Kaufman', 'Jill Murray', 'Forbes Riley']",null,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
318,tt6165792,null,null,null,tv movie,1982,null,null,null,null,[u'Color'],"[u'Comedy', u'Drama']",[u'French'],null,[u'France'],['Marcel Camus'],null,null,null,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,tt6512632,Holy Sheep,Holy Sheep,null,episode,2002,6.7,null,28,null,[u'Color'],[u'Comedy'],[u'English'],"[u""Byron converts to 'Zumanism' while Jessica goes out with Wendy's unattractive friend, Nick.""]",[u'USA'],['Andy Ackerman'],"['Jennifer Celotta', 'Victor Fresco', 'Sean Klitzner']","['Andy Richter', 'Paget Brewster', 'Irene Molloy', 'Jonathan Slavin', 'James Patrick Stuart', 'Molly Sims', 'John Bliss', 'Dave Herman', 'Jim Jansen', 'Karen-Eileen Gordon', 'Sean Gordon']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,tt6539420,Scry Hard,Scry Hard,null,episode,2005,8.0,null,230,[u'42'],[u'Color'],"[u'Drama', u'Fantasy', u'Mystery']",[u'English'],"[u'Zankou sends his underworld henchmen after the Charmed Ones so he can gain access to the power of the Nexus trapped under the Manor. To protect his parents Wyatt shrinks them and imprisons them in a doll house in the attic that is an exact replica of the Manor.', u'When Zankou has his underworld henchman attack the Manor, Wyatt shrinks his parents confining them to a doll house in the attic to protect them.']",[u'USA'],['Derek E. Johansen'],"['Constance M. Burge', 'Andy Reaser', 'Doug E. Jones']","['Alyssa Milano', 'Rose McGowan', 'Holly Marie Combs', 'Brian Krause', 'Oded Fehr', 'Rebecca Balding', 'Mailon Rivera', 'Peter Siragusa', 'Patrick Bristow', 'Collective Soul', 'David Goryl', 'Julian Bailey', 'Tom Schmid', ""Jim O'Brien"", 'Mark Kubr', 'Ed Roland']",null,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321,tt6637112,Love and the Hand Maiden/Love and the Hot Spell/Love and the Laughing Lover/Love and the Perfect Set-Up,Love and the Hand Maiden/Love and the Hot Spell/Love and the Laughing Lover/Love and the Perfect Set-Up,null,episode,1973,7.2,null,5,[u'USA:60'],[u'Color'],"[u'Comedy', u'Romance']",[u'English'],null,[u'USA'],"['Leslie H. Martinson', 'Charles R. Rondeau']","['Dick Bensfield', 'Peggy Elliott', 'Lloyd Garver', 'Perry Grant', 'Ken Hecht', 'Ed Scharlach']","['Jed Allan', 'Michael Burns', 'James T. Callahan', 'Patrick Campbell', 'Mike Farrell', 'Steve Franken', 'Sandra Gould', 'Virginia Grey', 'Hank Jones', 'Lenore Kasdorf', 'Michele Lee', 'Kelly Jean Peters', 'Victoria Principal', 'Charles Nelson Reilly', 'Charlotte O. Scot', 'Sammy Shore', 'Patricia Stich', 'Ogden Talbot', 'Garry Walberg', 'Jimmy Wasson', 'John Wheeler', 'Iggie Wolfington']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322,tt6648926,Episode dated 3 April 2003,Episode dated 3 April 2003,null,episode,2003,null,null,null,null,null,"[u'News', u'Talk-Show']",null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
323,tt6649108,Advice and Dissent,Advice and Dissent,null,episode,1995,null,null,null,null,null,[u'Comedy'],null,null,null,['John Tracy'],"['David Trainer', 'Michael Jacobs', 'Bob Young', 'Andrew Green', 'Rick Singer']","['Dennis Boutsikaris', 'Christopher Meloni', 'Julius Carry', 'Stephen Furst', 'Wesley Jonathan', 'Kathe Mazur', 'Nikki Deloach', 'Joey Dente', 'Kirsten Holmquist', 'Dennis Rodman']",null,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
